,,,,,,,,,,,,
time stamp,raw pressure,raw temperature,raw ax,raw ay,raw aZ,calcualted alt,y estimate,v estimate,a estimate,apogee estimate,servo deployment,flight mode
159636,98.57,32.43,0.11,-0.22,1.01,0.74,0.83,0.20,0.04,0.83,servo deployment,0
159727,98.57,32.42,0.09,-0.24,0.88,0.85,0.86,0.24,0.05,0.86,servo deployment,0
159831,98.57,32.42,0.02,-0.24,0.79,0.77,0.82,0.06,0.02,0.82,servo deployment,0
159921,98.57,32.42,0.01,-0.09,0.87,0.83,0.83,0.08,0.02,0.83,servo deployment,0
160011,98.57,32.43,0.00,-0.07,0.98,0.69,0.74,-0.20,-0.03,0.74,servo deployment,0
160101,98.57,32.43,-0.10,0.03,1.18,1.08,0.96,0.49,0.10,0.97,servo deployment,0
160191,98.57,32.42,0.01,0.19,1.01,0.89,0.96,0.36,0.07,0.97,servo deployment,0
160281,98.57,32.43,0.09,0.13,1.03,0.98,1.01,0.41,0.08,1.02,servo deployment,0
160371,98.57,32.43,0.15,0.08,0.99,0.68,0.81,-0.27,-0.05,0.81,servo deployment,0
160475,98.57,32.43,0.12,0.02,0.89,0.60,0.62,-0.73,-0.13,0.65,servo deployment,0
160566,98.57,32.43,0.13,0.03,1.07,0.78,0.67,-0.40,-0.07,0.68,servo deployment,0
160655,98.57,32.43,0.00,-0.01,1.22,0.86,0.78,-0.01,0.01,0.78,servo deployment,0
160746,98.57,32.43,0.01,0.03,1.12,0.85,0.83,0.14,0.04,0.83,servo deployment,0
160835,98.57,32.44,0.08,0.07,1.02,1.15,1.07,0.82,0.16,1.10,servo deployment,0
160926,98.57,32.43,0.05,0.01,1.00,0.97,1.07,0.62,0.12,1.09,servo deployment,0
161030,98.57,32.43,-0.15,-0.08,0.84,1.07,1.14,0.64,0.12,1.16,servo deployment,0
161119,98.56,32.44,-0.38,-0.22,0.71,1.27,1.29,0.93,0.17,1.33,servo deployment,0
161209,98.57,32.44,-0.45,-0.26,0.75,1.04,1.19,0.42,0.07,1.20,servo deployment,0
161299,98.57,32.44,-0.52,-0.43,0.70,0.99,1.09,0.01,-0.00,1.09,servo deployment,0
161388,98.57,32.44,-0.58,-0.41,0.40,1.05,1.06,-0.06,-0.02,1.07,servo deployment,0
161478,98.57,32.45,-0.70,-0.24,0.95,0.76,0.84,-0.71,-0.14,0.86,servo deployment,0
161583,98.57,32.45,-0.67,-0.01,0.91,0.57,0.56,-1.30,-0.24,0.64,servo deployment,0
161672,98.57,32.44,-0.60,-0.14,0.55,0.66,0.52,-1.11,-0.20,0.58,servo deployment,0
161763,98.57,32.45,-0.59,0.00,0.53,0.46,0.37,-1.25,-0.22,0.45,servo deployment,0
161852,98.57,32.45,-0.91,-0.10,0.67,0.84,0.59,-0.30,-0.04,0.60,servo deployment,0
161943,98.57,32.45,-0.73,-0.10,0.62,1.13,0.95,0.81,0.17,0.98,servo deployment,0
162032,98.57,32.45,-0.66,-0.15,0.64,0.93,1.01,0.79,0.16,1.04,servo deployment,0
162122,98.57,32.45,-0.79,-0.16,0.50,0.92,1.02,0.63,0.13,1.04,servo deployment,0
162226,98.57,32.44,-0.92,-0.10,0.49,1.01,1.08,0.62,0.12,1.10,servo deployment,0
162315,98.57,32.44,-0.98,-0.05,0.48,1.09,1.15,0.66,0.13,1.17,servo deployment,0
162405,98.57,32.44,-0.83,-0.09,0.49,1.04,1.13,0.46,0.09,1.14,servo deployment,0
162495,98.57,32.44,-0.86,-0.07,0.40,0.90,1.01,-0.00,0.00,1.01,servo deployment,0
162585,98.57,32.44,-0.94,0.03,0.36,0.95,0.96,-0.14,-0.02,0.97,servo deployment,0
162674,98.57,32.44,-0.94,0.04,0.43,0.78,0.82,-0.53,-0.10,0.83,servo deployment,0
162779,98.57,32.44,-0.87,-0.01,0.38,0.93,0.85,-0.30,-0.05,0.85,servo deployment,0
162867,98.57,32.44,-0.92,0.02,0.37,0.76,0.76,-0.50,-0.09,0.77,servo deployment,0
162958,98.57,32.44,-0.88,0.07,0.35,0.63,0.62,-0.76,-0.14,0.65,servo deployment,0
163047,98.57,32.43,-0.89,0.04,0.27,0.89,0.75,-0.20,-0.03,0.75,servo deployment,0
163138,98.57,32.44,-0.93,0.06,0.34,0.73,0.72,-0.24,-0.04,0.72,servo deployment,0
163227,98.57,32.44,-0.92,0.08,0.38,0.92,0.84,0.19,0.04,0.84,servo deployment,0
163374,98.57,32.43,-0.91,0.12,0.43,0.57,0.65,-0.37,-0.06,0.65,servo deployment,0
163463,98.57,32.44,-0.91,0.11,0.60,0.70,0.66,-0.26,-0.04,0.66,servo deployment,0
163553,98.57,32.43,-0.89,0.16,0.44,1.05,0.92,0.51,0.12,0.93,servo deployment,0
163643,98.57,32.43,-1.00,0.18,0.44,0.99,1.02,0.66,0.15,1.04,servo deployment,0
163734,98.57,32.43,-0.90,0.13,0.46,1.17,1.18,0.98,0.21,1.23,servo deployment,0
163824,98.56,32.43,-0.90,0.10,0.47,1.26,1.33,1.17,0.24,1.40,servo deployment,0
163915,98.57,32.43,-0.97,0.14,0.41,0.65,0.95,-0.25,-0.03,0.95,servo deployment,0
164019,98.56,32.43,-0.99,0.17,0.45,1.19,1.10,0.26,0.07,1.11,servo deployment,0
164110,98.57,32.44,-0.86,0.09,0.38,0.87,0.95,-0.23,-0.03,0.96,servo deployment,0
164199,98.56,32.43,-0.76,0.05,0.23,1.28,1.16,0.43,0.10,1.17,servo deployment,0
164290,98.57,32.44,-0.80,0.02,0.12,0.95,1.05,0.01,0.02,1.05,servo deployment,0
164379,98.57,32.43,-0.95,0.07,0.19,1.04,1.05,-0.02,0.01,1.05,servo deployment,0
164470,98.57,32.44,-0.89,0.02,0.22,0.92,0.95,-0.29,-0.04,0.96,servo deployment,0
164574,98.57,32.43,-0.94,0.02,0.25,1.09,1.03,0.01,0.02,1.03,servo deployment,0
164663,98.56,32.44,-0.96,0.03,0.27,1.26,1.20,0.51,0.11,1.21,servo deployment,0
164753,98.57,32.43,-0.93,0.06,0.34,1.17,1.22,0.45,0.10,1.23,servo deployment,0
164842,98.56,32.44,-0.92,0.03,0.31,1.23,1.27,0.48,0.10,1.28,servo deployment,0
164932,98.57,32.43,-0.97,0.07,0.37,1.07,1.17,0.07,0.02,1.17,servo deployment,0
165021,98.57,32.43,-0.99,0.12,0.31,0.84,0.94,-0.62,-0.10,0.96,servo deployment,0
165111,98.57,32.43,-0.85,0.04,0.34,1.04,0.96,-0.43,-0.07,0.97,servo deployment,0
165215,98.57,32.44,-0.92,0.03,0.39,1.13,1.04,-0.06,0.00,1.04,servo deployment,0
165306,98.56,32.44,-0.97,0.13,0.47,1.28,1.22,0.46,0.10,1.23,servo deployment,0
165395,98.57,32.43,-0.88,0.10,0.30,1.17,1.22,0.36,0.08,1.23,servo deployment,0
165486,98.57,32.43,-0.90,0.11,0.30,0.69,0.88,-0.73,-0.13,0.90,servo deployment,0
165575,98.57,32.44,-0.92,0.15,0.30,0.76,0.73,-1.00,-0.18,0.78,servo deployment,0
165666,98.56,32.44,-0.93,0.17,0.42,1.18,0.96,-0.05,0.00,0.96,servo deployment,0
165770,98.57,32.43,-0.93,0.13,0.35,0.61,0.70,-0.79,-0.13,0.73,servo deployment,0
165860,98.57,32.44,-0.88,0.10,0.37,0.80,0.71,-0.57,-0.09,0.72,servo deployment,0
165950,98.57,32.44,-0.88,0.08,0.34,0.79,0.72,-0.39,-0.06,0.73,servo deployment,0
166040,98.57,32.44,-0.92,0.20,0.50,0.89,0.80,-0.04,0.01,0.80,servo deployment,0
166130,98.57,32.44,-0.84,0.15,0.41,0.95,0.90,0.26,0.07,0.91,servo deployment,0
166219,98.57,32.43,-0.88,0.18,0.41,1.02,1.01,0.50,0.11,1.02,servo deployment,0
166324,98.57,32.44,-0.91,0.22,0.42,0.83,0.93,0.14,0.04,0.93,servo deployment,0
166412,98.57,32.44,-0.91,0.23,0.41,0.75,0.80,-0.25,-0.03,0.81,servo deployment,0
166503,98.57,32.44,-0.87,0.23,0.42,0.68,0.69,-0.50,-0.08,0.71,servo deployment,0
166592,98.57,32.44,-0.88,0.19,0.40,0.84,0.75,-0.22,-0.02,0.75,servo deployment,0
166683,98.57,32.44,-0.90,0.16,0.40,0.84,0.80,-0.02,0.01,0.80,servo deployment,0
166772,98.57,32.44,-0.86,0.17,0.43,0.68,0.71,-0.27,-0.03,0.71,servo deployment,0
166863,98.57,32.44,-0.85,0.21,0.46,0.90,0.82,0.12,0.04,0.82,servo deployment,0
166967,98.57,32.44,-0.90,0.22,0.42,1.11,1.05,0.74,0.15,1.08,servo deployment,0
167057,98.57,32.44,-0.98,0.13,0.46,0.86,0.97,0.34,0.08,0.98,servo deployment,0
167147,98.57,32.44,-0.87,0.19,0.34,0.66,0.78,-0.30,-0.05,0.78,servo deployment,0
167237,98.57,32.45,-0.83,0.18,0.45,0.98,0.89,0.10,0.03,0.89,servo deployment,0
167327,98.57,32.44,-0.88,0.20,0.34,1.01,0.98,0.35,0.08,0.99,servo deployment,0
167416,98.57,32.44,-0.90,0.20,0.37,0.72,0.83,-0.20,-0.03,0.83,servo deployment,0
167521,98.57,32.44,-0.88,0.20,0.43,1.00,0.93,0.16,0.04,0.94,servo deployment,0
167610,98.57,32.45,-0.88,0.19,0.41,1.06,1.04,0.44,0.09,1.05,servo deployment,0
167701,98.57,32.45,-0.89,0.16,0.37,0.93,1.00,0.21,0.05,1.00,servo deployment,0
167790,98.57,32.45,-0.90,0.18,0.37,1.18,1.14,0.57,0.11,1.16,servo deployment,0
167881,98.56,32.44,-0.89,0.18,0.39,1.20,1.23,0.69,0.13,1.26,servo deployment,0
167970,98.57,32.45,-0.89,0.18,0.36,0.86,1.03,-0.09,-0.01,1.03,servo deployment,0
168061,98.57,32.44,-0.88,0.17,0.38,0.91,0.93,-0.34,-0.06,0.94,servo deployment,0
168206,98.57,32.44,-0.86,0.17,0.42,1.04,0.97,-0.13,-0.02,0.97,servo deployment,0
168295,98.57,32.44,-0.84,0.20,0.48,0.84,0.85,-0.42,-0.08,0.86,servo deployment,0
168385,98.57,32.44,-0.88,0.19,0.42,0.54,0.58,-1.04,-0.20,0.64,servo deployment,0
168475,98.57,32.45,-0.93,0.24,0.48,0.70,0.57,-0.83,-0.15,0.61,servo deployment,0
168565,98.57,32.44,-0.95,0.20,0.40,0.66,0.56,-0.66,-0.12,0.58,servo deployment,0
168655,98.57,32.45,-0.90,0.20,0.44,0.97,0.79,0.19,0.05,0.79,servo deployment,0
168758,98.57,32.44,-0.96,0.20,0.48,0.62,0.69,-0.16,-0.02,0.69,servo deployment,0
168849,98.57,32.45,-0.90,0.17,0.48,0.93,0.86,0.37,0.08,0.86,servo deployment,0
168937,98.57,32.45,-0.83,0.15,0.50,0.79,0.84,0.24,0.06,0.84,servo deployment,0
169028,98.57,32.44,-0.77,0.09,0.47,1.11,1.06,0.80,0.16,1.09,servo deployment,0
169117,98.56,32.45,-0.80,0.15,0.52,1.20,1.23,1.11,0.21,1.29,servo deployment,0
169207,98.56,32.45,-0.77,0.18,0.54,1.26,1.35,1.19,0.23,1.42,servo deployment,0
169311,98.57,32.44,-0.78,0.13,0.53,0.77,1.04,-0.02,0.00,1.04,servo deployment,0
169401,98.56,32.45,-0.83,0.18,0.49,1.28,1.22,0.51,0.10,1.23,servo deployment,0
169490,98.57,32.44,-0.86,0.18,0.52,1.02,1.12,0.11,0.02,1.13,servo deployment,0
169584,98.57,32.45,-0.67,0.20,0.55,1.09,1.11,0.05,0.01,1.11,servo deployment,0
169673,98.57,32.45,-0.79,0.22,0.47,0.92,0.98,-0.37,-0.07,0.98,servo deployment,0
169762,98.57,32.45,-0.82,0.21,0.53,1.04,0.99,-0.23,-0.04,0.99,servo deployment,0
169851,98.57,32.45,-0.75,0.27,0.61,0.79,0.83,-0.66,-0.12,0.85,servo deployment,0
169955,98.58,32.45,-0.79,0.18,0.57,0.29,0.36,-1.80,-0.32,0.52,servo deployment,0
170046,98.57,32.46,-0.75,0.22,0.55,0.88,0.58,-0.71,-0.12,0.61,servo deployment,0
170135,98.57,32.45,-0.73,0.26,0.54,0.90,0.75,-0.06,0.01,0.75,servo deployment,0
170226,98.57,32.45,-0.87,0.19,0.60,0.72,0.72,-0.12,-0.01,0.72,servo deployment,0
170315,98.56,32.46,-0.77,0.18,0.60,1.28,1.11,1.04,0.21,1.16,servo deployment,0
170406,98.57,32.46,-0.74,0.21,0.61,0.72,0.93,0.26,0.06,0.93,servo deployment,0
170510,98.57,32.45,-0.68,0.22,0.60,1.06,1.06,0.55,0.11,1.07,servo deployment,0
170600,98.57,32.45,-0.74,0.26,0.64,1.11,1.15,0.67,0.14,1.17,servo deployment,0
170690,98.57,32.45,-0.71,0.26,0.65,0.90,1.03,0.18,0.04,1.03,servo deployment,0
170779,98.57,32.45,-0.74,0.18,0.61,0.83,0.91,-0.23,-0.04,0.91,servo deployment,0
170869,98.57,32.46,-0.70,0.16,0.59,0.63,0.69,-0.80,-0.14,0.72,servo deployment,0
170959,98.57,32.46,-0.74,0.23,0.68,0.85,0.73,-0.48,-0.08,0.74,servo deployment,0
171049,98.57,32.46,-0.69,0.19,0.82,0.93,0.83,-0.07,-0.01,0.83,servo deployment,0
171153,98.57,32.45,-0.71,0.27,0.78,1.05,0.99,0.40,0.08,1.00,servo deployment,0
171244,98.57,32.45,-0.66,0.27,0.74,0.88,0.94,0.16,0.04,0.94,servo deployment,0
171333,98.57,32.45,-0.67,0.22,0.64,1.10,1.07,0.50,0.10,1.08,servo deployment,0
171424,98.57,32.46,-0.64,0.12,0.61,1.11,1.15,0.60,0.11,1.16,servo deployment,0
171513,98.57,32.46,-0.55,0.14,0.68,0.91,1.03,0.10,0.02,1.03,servo deployment,0
171604,98.57,32.46,-0.62,0.16,0.76,0.76,0.84,-0.47,-0.09,0.85,servo deployment,0
171707,98.57,32.46,-0.65,0.17,0.76,0.94,0.87,-0.26,-0.05,0.87,servo deployment,0
171797,98.57,32.46,-0.62,0.13,0.76,0.66,0.69,-0.73,-0.13,0.71,servo deployment,0
171887,98.57,32.46,-0.58,0.14,0.90,1.03,0.87,-0.02,0.00,0.87,servo deployment,0
171977,98.57,32.45,-0.54,0.13,0.79,0.98,0.94,0.20,0.05,0.95,servo deployment,0
172067,98.57,32.46,-0.53,0.20,0.80,0.55,0.68,-0.62,-0.11,0.70,servo deployment,0
172156,98.57,32.46,-0.54,0.17,0.79,0.98,0.84,0.01,0.01,0.84,servo deployment,0
172261,98.57,32.46,-0.50,0.16,0.84,0.57,0.64,-0.55,-0.09,0.66,servo deployment,0
172350,98.57,32.46,-0.46,0.07,0.78,1.02,0.87,0.24,0.06,0.88,servo deployment,0
172441,98.57,32.46,-0.37,0.09,0.87,1.01,0.99,0.53,0.11,1.01,servo deployment,0
172530,98.57,32.46,-0.42,0.09,0.92,0.78,0.89,0.10,0.03,0.89,servo deployment,0
172621,98.57,32.46,-0.36,0.10,0.92,0.61,0.70,-0.47,-0.08,0.71,servo deployment,0
172710,98.57,32.46,-0.34,0.11,0.95,0.74,0.68,-0.41,-0.07,0.69,servo deployment,0
172801,98.57,32.46,-0.31,0.08,0.89,0.95,0.83,0.14,0.03,0.84,servo deployment,0
172946,98.57,32.46,-0.31,0.06,0.89,0.69,0.74,-0.16,-0.02,0.74,servo deployment,0
173036,98.57,32.45,-0.27,0.12,0.86,0.68,0.67,-0.29,-0.05,0.68,servo deployment,0
173125,98.57,32.46,-0.26,0.07,0.90,0.86,0.78,0.06,0.03,0.78,servo deployment,0
173215,98.57,32.46,-0.24,0.06,1.08,0.80,0.80,0.11,0.03,0.80,servo deployment,0
173304,98.57,32.46,-0.19,0.03,0.95,0.86,0.85,0.23,0.06,0.85,servo deployment,0
173394,98.57,32.46,-0.21,0.07,0.95,0.89,0.90,0.32,0.08,0.91,servo deployment,0
173498,98.57,32.46,-0.14,0.02,0.94,0.43,0.59,-0.67,-0.11,0.61,servo deployment,0
173589,98.57,32.46,-0.12,0.04,0.96,0.67,0.59,-0.50,-0.08,0.60,servo deployment,0
173678,98.57,32.47,-0.09,0.05,1.00,0.71,0.63,-0.25,-0.03,0.63,servo deployment,0
173769,98.57,32.47,-0.08,0.03,0.98,0.76,0.70,0.02,0.02,0.70,servo deployment,0
173858,98.57,32.46,-0.08,0.06,1.00,0.66,0.67,-0.07,0.00,0.67,servo deployment,0
173949,98.57,32.47,-0.02,0.05,0.99,0.84,0.79,0.29,0.07,0.79,servo deployment,0
174038,98.58,32.47,-0.06,0.05,0.99,0.24,0.42,-0.87,-0.14,0.46,servo deployment,0
174143,98.57,32.47,-0.06,0.01,1.07,0.43,0.33,-0.87,-0.14,0.37,servo deployment,0
174232,98.58,32.47,-0.03,0.02,1.09,0.12,0.10,-1.33,-0.22,0.19,servo deployment,0
174322,98.58,32.47,0.02,0.02,1.07,0.15,0.01,-1.25,-0.20,0.09,servo deployment,0
174411,98.57,32.48,0.01,0.05,0.99,0.34,0.13,-0.60,-0.08,0.15,servo deployment,0
174501,98.58,32.48,0.00,0.01,0.97,0.05,0.02,-0.78,-0.11,0.05,servo deployment,0
174591,98.58,32.48,0.01,0.01,1.02,0.19,0.07,-0.43,-0.04,0.08,servo deployment,0
174695,98.57,32.48,0.06,-0.01,0.98,0.36,0.24,0.17,0.07,0.24,servo deployment,0
174786,98.58,32.48,0.07,-0.01,0.98,0.17,0.20,0.03,0.04,0.20,servo deployment,0
174875,98.57,32.49,0.03,0.01,1.05,0.47,0.40,0.59,0.14,0.42,servo deployment,0
174966,98.58,32.48,0.02,0.01,0.98,0.20,0.31,0.19,0.06,0.31,servo deployment,0
175055,98.57,32.48,0.05,0.02,0.96,0.39,0.38,0.36,0.10,0.39,servo deployment,0
175146,98.58,32.48,0.02,0.03,1.06,0.24,0.31,0.06,0.04,0.31,servo deployment,0
175235,98.58,32.49,0.04,0.02,1.08,-0.05,0.06,-0.70,-0.10,0.08,servo deployment,0
175340,98.58,32.49,0.05,0.01,1.01,0.27,0.14,-0.27,-0.02,0.14,servo deployment,0
175430,98.58,32.49,0.05,0.04,1.04,0.30,0.24,0.08,0.04,0.24,servo deployment,0
175520,98.57,32.49,0.04,0.04,1.03,0.34,0.32,0.29,0.08,0.32,servo deployment,0
175610,98.58,32.50,0.05,0.03,0.99,0.03,0.14,-0.29,-0.03,0.15,servo deployment,0
175700,98.58,32.50,0.02,0.02,0.85,0.24,0.19,-0.08,0.01,0.19,servo deployment,0
175790,98.57,32.50,0.01,-0.01,0.93,0.48,0.39,0.53,0.12,0.40,servo deployment,0
175894,98.58,32.50,-0.02,-0.00,1.05,0.21,0.31,0.16,0.05,0.31,servo deployment,0
175985,98.58,32.50,0.05,0.03,0.99,0.14,0.20,-0.20,-0.01,0.20,servo deployment,0
176074,98.58,32.50,-0.00,0.04,1.00,0.13,0.13,-0.35,-0.04,0.14,servo deployment,0
176165,98.58,32.50,0.04,-0.01,0.99,0.32,0.24,0.05,0.03,0.24,servo deployment,0
176254,98.57,32.50,0.10,0.04,1.00,0.47,0.41,0.55,0.13,0.42,servo deployment,0
176345,98.58,32.50,0.07,0.03,1.00,0.05,0.20,-0.19,-0.01,0.21,servo deployment,0
176449,98.58,32.51,-0.06,-0.01,1.00,0.31,0.26,0.03,0.03,0.26,servo deployment,0
176538,98.58,32.51,-0.00,0.01,0.99,0.09,0.14,-0.33,-0.04,0.14,servo deployment,0
176628,98.58,32.51,0.01,0.03,1.00,0.29,0.21,-0.03,0.02,0.21,servo deployment,0
176718,98.58,32.51,0.04,0.03,1.00,-0.01,0.05,-0.50,-0.07,0.06,servo deployment,0
176808,98.58,32.51,0.05,0.02,1.00,0.07,0.02,-0.47,-0.06,0.03,servo deployment,0
176898,98.58,32.52,0.04,0.03,0.99,0.06,0.01,-0.38,-0.05,0.01,servo deployment,0
176988,98.58,32.51,0.02,0.02,0.98,0.09,0.03,-0.21,-0.01,0.03,servo deployment,0
177092,98.58,32.52,0.04,0.02,1.02,0.19,0.13,0.13,0.05,0.13,servo deployment,0
177183,98.57,32.52,-0.00,0.02,0.99,0.48,0.40,0.88,0.19,0.44,servo deployment,0
177272,98.58,32.52,0.03,0.02,0.99,-0.13,0.10,-0.19,-0.02,0.10,servo deployment,0
177363,98.57,32.52,0.04,0.02,0.99,0.42,0.31,0.46,0.10,0.32,servo deployment,0
177452,98.58,32.52,0.03,0.03,1.00,0.17,0.25,0.17,0.05,0.25,servo deployment,0
177542,98.58,32.52,0.04,0.03,0.99,0.21,0.24,0.09,0.03,0.24,servo deployment,0
177688,98.57,32.51,0.03,0.01,1.00,0.37,0.36,0.37,0.08,0.37,servo deployment,0
177778,98.58,32.52,0.03,0.02,1.00,0.29,0.34,0.24,0.06,0.34,servo deployment,0
177868,98.58,32.52,0.03,0.03,1.00,0.20,0.26,-0.04,-0.00,0.26,servo deployment,0
177958,98.57,32.52,0.03,0.02,0.99,0.58,0.48,0.59,0.13,0.50,servo deployment,0
178047,98.57,32.53,0.02,0.02,1.01,0.34,0.43,0.32,0.07,0.44,servo deployment,0
178137,98.57,32.53,0.02,0.02,1.00,0.36,0.41,0.17,0.04,0.41,servo deployment,0
178227,98.58,32.53,0.03,0.02,1.00,0.29,0.34,-0.08,-0.01,0.34,servo deployment,0
178332,98.58,32.53,0.04,0.02,1.00,-0.02,0.06,-0.84,-0.15,0.10,servo deployment,0
178420,98.57,32.53,0.03,0.02,0.99,0.55,0.35,0.19,0.05,0.35,servo deployment,0
178511,98.58,32.53,0.04,0.02,1.00,0.13,0.21,-0.25,-0.04,0.21,servo deployment,0
178600,98.58,32.53,0.03,0.02,0.99,0.18,0.17,-0.32,-0.05,0.17,servo deployment,0
178691,98.58,32.54,0.03,0.02,0.99,0.22,0.17,-0.21,-0.03,0.18,servo deployment,0
178780,98.58,32.53,0.04,0.02,0.99,0.28,0.23,0.01,0.01,0.23,servo deployment,0
178885,98.57,32.53,0.04,0.02,1.00,0.78,0.64,1.17,0.22,0.71,servo deployment,0
178975,98.58,32.54,0.03,0.02,1.00,0.06,0.31,-0.08,-0.01,0.31,servo deployment,0
179064,98.57,32.54,0.03,0.02,1.00,0.34,0.33,-0.01,0.00,0.33,servo deployment,0
179154,98.58,32.54,0.04,0.02,0.99,0.18,0.22,-0.31,-0.05,0.23,servo deployment,0
179243,98.58,32.54,0.03,0.02,1.00,-0.23,-0.12,-1.25,-0.23,-0.05,servo deployment,0
179333,98.58,32.54,0.04,0.03,0.99,0.07,-0.10,-0.87,-0.15,-0.06,servo deployment,0
179423,98.57,32.54,0.03,0.02,1.00,0.36,0.15,0.10,0.03,0.15,servo deployment,0
179528,98.58,32.54,0.05,0.03,1.00,0.28,0.26,0.38,0.08,0.27,servo deployment,0
179616,98.58,32.55,0.03,0.02,0.99,0.19,0.25,0.24,0.05,0.25,servo deployment,0
179707,98.58,32.54,0.03,0.02,1.00,0.30,0.31,0.36,0.07,0.31,servo deployment,0
179795,98.58,32.55,0.02,0.01,1.00,0.07,0.17,-0.13,-0.02,0.17,servo deployment,0
179886,98.58,32.55,0.05,0.03,0.99,0.02,0.05,-0.44,-0.08,0.06,servo deployment,0
179974,98.58,32.55,0.05,0.02,1.00,0.20,0.12,-0.13,-0.02,0.12,servo deployment,0
180079,98.58,32.55,0.04,0.02,1.00,-0.01,0.01,-0.41,-0.07,0.02,servo deployment,0
180168,98.58,32.55,0.03,0.02,1.00,0.22,0.13,0.05,0.02,0.13,servo deployment,0
180257,98.58,32.55,0.02,0.01,1.00,0.15,0.15,0.09,0.02,0.15,servo deployment,0
180346,98.57,32.55,0.03,0.02,1.00,0.40,0.33,0.60,0.12,0.35,servo deployment,0
180440,98.57,32.55,0.03,0.01,1.00,0.48,0.49,0.92,0.17,0.54,servo deployment,0
180529,98.58,32.55,0.04,0.02,0.99,0.27,0.41,0.46,0.09,0.42,servo deployment,0
180617,98.57,32.56,0.03,0.02,1.00,0.40,0.45,0.44,0.08,0.46,servo deployment,0
180722,98.58,32.55,0.03,0.02,0.99,0.30,0.38,0.13,0.02,0.38,servo deployment,0
180811,98.58,32.55,0.03,0.02,0.99,0.21,0.27,-0.23,-0.04,0.27,servo deployment,0
180902,98.57,32.55,0.03,0.02,0.99,0.43,0.36,0.09,0.02,0.36,servo deployment,0
180991,98.58,32.55,0.04,0.01,1.00,0.25,0.29,-0.14,-0.03,0.29,servo deployment,0
181081,98.58,32.56,0.04,0.02,1.00,0.23,0.23,-0.27,-0.05,0.24,servo deployment,0
181170,98.57,32.56,0.04,0.02,1.00,0.41,0.33,0.09,0.02,0.33,servo deployment,0
181275,98.58,32.55,0.04,0.02,1.00,0.32,0.33,0.06,0.01,0.33,servo deployment,0
181365,98.57,32.56,0.03,0.02,1.00,0.61,0.54,0.67,0.12,0.57,servo deployment,0
181455,98.58,32.56,0.04,0.02,0.99,0.11,0.29,-0.23,-0.05,0.29,servo deployment,0
181545,98.57,32.57,0.03,0.02,0.99,0.47,0.40,0.14,0.02,0.40,servo deployment,0
181635,98.58,32.56,0.05,0.02,1.00,0.30,0.34,-0.06,-0.01,0.34,servo deployment,0
181724,98.58,32.57,0.03,0.02,1.00,0.29,0.30,-0.16,-0.03,0.30,servo deployment,0
181814,98.57,32.56,0.03,0.03,1.00,0.61,0.51,0.49,0.09,0.52,servo deployment,0
181918,98.58,32.57,0.03,0.02,1.00,0.21,0.34,-0.13,-0.03,0.34,servo deployment,0
182006,98.58,32.56,0.03,0.02,1.00,0.26,0.27,-0.30,-0.06,0.28,servo deployment,0
182096,98.58,32.57,0.05,0.02,1.00,0.18,0.18,-0.49,-0.09,0.19,servo deployment,0
182184,98.58,32.57,0.04,0.02,1.00,0.17,0.13,-0.52,-0.10,0.14,servo deployment,0
182275,98.58,32.57,0.02,0.02,0.99,0.24,0.16,-0.29,-0.05,0.17,servo deployment,0
182364,98.58,32.57,0.03,0.02,1.00,0.29,0.23,-0.02,-0.00,0.23,servo deployment,0
182511,98.58,32.56,0.04,0.02,1.00,0.08,0.10,-0.33,-0.06,0.11,servo deployment,0
182601,98.57,32.57,0.04,0.02,1.00,0.51,0.41,0.57,0.12,0.43,servo deployment,0
182691,98.58,32.58,0.03,0.01,0.99,0.32,0.40,0.41,0.08,0.41,servo deployment,0
182781,98.58,32.58,0.03,0.02,1.00,-0.23,-0.00,-0.81,-0.17,0.03,servo deployment,0
182871,98.57,32.57,0.04,0.02,1.00,0.38,0.19,-0.05,-0.01,0.19,servo deployment,0
182961,98.58,32.58,0.03,0.02,1.00,0.14,0.15,-0.16,-0.03,0.15,servo deployment,0
183051,98.58,32.58,0.03,0.01,1.00,0.27,0.22,0.09,0.01,0.22,servo deployment,0
183155,98.58,32.58,0.03,0.02,0.99,0.24,0.25,0.14,0.02,0.25,servo deployment,0
183246,98.58,32.58,0.04,0.02,1.00,0.14,0.18,-0.08,-0.02,0.18,servo deployment,0
183335,98.58,32.58,0.04,0.02,1.00,0.17,0.16,-0.12,-0.03,0.16,servo deployment,0
183426,98.58,32.58,0.03,0.02,1.00,0.22,0.19,-0.01,-0.01,0.19,servo deployment,0
183515,98.58,32.58,0.04,0.02,1.00,0.23,0.21,0.06,0.01,0.21,servo deployment,0
183605,98.58,32.59,0.03,0.02,1.00,0.14,0.16,-0.10,-0.02,0.16,servo deployment,0
183709,98.58,32.59,0.02,0.02,1.00,0.14,0.13,-0.16,-0.03,0.14,servo deployment,0
183799,98.58,32.59,0.02,0.02,0.99,0.22,0.18,0.02,0.00,0.18,servo deployment,0
183889,98.57,32.59,0.02,0.01,1.00,0.45,0.38,0.57,0.10,0.39,servo deployment,0
183979,98.58,32.59,0.05,0.02,1.00,0.16,0.28,0.14,0.02,0.28,servo deployment,0
184069,98.57,32.59,0.04,0.03,1.00,0.42,0.39,0.44,0.08,0.40,servo deployment,0
