Time (us),Altitude AGL (m),Temperature (deg C),state,IMU Quat W,IMU Quat X,IMU Quat Y,IMU Quat Z,IMU Local Acceleration X,IMU Local Acceleration Y,IMU Local Acceleration Z,accel_x,accel_y,IMU Global Acceleration z,State Estimation y,State Estimation v,State Estimation a,Servo deployment,filtered_altitude,filtered_velocity,filtered_accel,saturated,thrust_accel,predicted_apogee_no_airbrake,integrated_vx,integrated_vy,integrated_x,integrated_y,Servo deployment_rate_limited
0.919389,21.453887,16.52372,2,0.985657,0.002869,-0.024475,0.167053,0.77,0.54,30.19,-0.879479,0.345718,30.189861,21.734136,35.012063,30.189949,0,22.1997984,53.36097795,56.16069874,FALSE,51.54198173,140.8412137,-1.608365607,-0.91512455,-0.698711324,-0.387339055,0
0.928632,22.009261,16.514433,2,0.984009,0.002441,-0.02478,0.176392,0.85,0.59,30.19,-0.855127,0.439268,30.192425,22.218238,35.496751,30.192398,0,22.66446928,53.78976554,55.51148273,FALSE,50.8316774,143.2202558,-1.616382089,-0.911496738,-0.713614496,-0.395780785,0
0.941187,22.379196,16.514433,2,0.982239,0.002136,-0.025085,0.185974,0.78,0.45,30.19,-0.903158,0.295369,30.188476,22.759775,35.994739,30.18852,0,23.30146935,54.37453278,54.82515927,FALSE,49.87790906,146.4927117,-1.627419723,-0.906885054,-0.733977461,-0.407195677,0
0.949355,22.933593,16.514433,2,0.980347,0.001831,-0.025513,0.19574,0.63,0.33,30.19,-1.034317,0.136522,30.180351,23.155782,36.394597,30.180441,0,23.71159336,54.72267365,54.14015246,FALSE,49.20236779,148.4853855,-1.635332371,-0.905121211,-0.747302541,-0.41459591,0
0.958586,23.673019,16.514433,2,0.978271,0.001526,-0.02594,0.205811,0.54,0.4,30.19,-1.180835,0.171032,30.1739,23.792312,37.05975,30.173972,0,24.19441055,55.14092957,53.45224269,FALSE,48.49349289,150.882832,-1.645556405,-0.903701695,-0.762445483,-0.422944532,0
0.971158,23.951019,16.50979,2,0.976013,0.001282,-0.026367,0.216125,0.65,0.42,30.19,-1.125983,0.235324,30.178002,24.3528,37.556398,30.177958,0,24.85113834,55.70344542,52.73159736,FALSE,47.53693443,154.137548,-1.660057063,-0.901147342,-0.783224569,-0.434289813,0
0.979343,24.691024,16.50979,2,0.973572,0.000977,-0.026855,0.226685,0.59,0.46,30.19,-1.239861,0.248129,30.172783,24.857743,38.102009,30.17284,0,25.28157487,56.04809133,52.01635933,FALSE,46.86062452,156.1727641,-1.669739279,-0.89916881,-0.796851761,-0.441657607,0
0.988474,25.060012,16.50979,2,0.971008,0.000732,-0.027344,0.237549,0.37,0.47,30.19,-1.481797,0.152492,30.159162,25.323938,38.52882,30.159313,0,25.76398052,56.43046088,51.30250035,FALSE,46.15672243,158.4471853,-1.682165009,-0.897339775,-0.81215488,-0.449859567,0
1.001055,25.706558,16.514433,2,0.968201,0.000488,-0.027832,0.248718,0.3,0.35,30.19,-1.525884,0.004659,30.15494,26.033272,39.189408,30.154988,0,26.44485101,56.97800329,50.5593918,FALSE,45.20277753,161.7153868,-1.701084826,-0.896351217,-0.833437213,-0.46114278,0
1.009242,26.169143,16.50979,2,0.965149,0.000244,-0.028381,0.260132,0.29,0.48,30.19,-1.640853,0.100646,30.150423,26.434073,39.556089,30.150474,0,26.88150096,57.29845153,49.82432784,FALSE,44.52569621,163.6778571,-1.714047864,-0.895920151,-0.847417059,-0.468479443,0
1.018501,26.815246,16.514433,2,0.961914,-6.10E-05,-0.02887,0.271851,0.36,0.44,30.19,-1.601686,0.092914,30.1527,27.022187,40.12057,30.152676,0,27.38851464,57.67586866,49.09220503,FALSE,43.81475282,165.992924,-1.729059198,-0.895024065,-0.863356923,-0.476770619,0
1.031093,27.463439,16.50979,2,0.958435,-0.000366,-0.029297,0.283813,0.17,0.5,30.2,-1.831943,0.030922,30.148996,27.786115,40.827052,30.149036,0,28.09066405,58.20374748,48.33269198,FALSE,42.85780888,169.2438399,-1.750677326,-0.894244393,-0.885265344,-0.488035854,0
1.03926,27.740005,16.514433,2,0.954712,-0.000671,-0.029724,0.296082,0.42,0.55,30.2,-1.691334,0.19818,30.159893,28.093761,41.032561,30.159773,0,28.53366227,58.50170385,47.58344671,FALSE,42.18260191,171.1357186,-1.765064628,-0.893308855,-0.899621876,-0.495335327,0
1.048395,28.018112,16.50979,2,0.950745,-0.000977,-0.03009,0.308533,0.15,0.63,30.2,-1.994531,0.0934,30.140879,28.426082,41.251247,30.141087,0,29.02820495,58.8295197,46.84015464,FALSE,41.48225518,173.2328878,-1.781899816,-0.891977064,-0.915822636,-0.503489621,0
1.060955,28.84941,16.514433,2,0.946472,-0.001343,-0.030518,0.321289,0.16,0.72,30.2,-2.081816,0.153216,30.136795,29.192431,41.941097,30.136842,0,29.7335933,59.31496533,46.071905,FALSE,40.53408518,176.327973,-1.807499276,-0.890428315,-0.938364063,-0.514683127,0
1.069153,29.681289,16.50979,2,0.941956,-0.001648,-0.030823,0.334351,0.23,0.49,30.2,-1.917369,-0.00336,30.143935,29.821324,42.619176,30.143857,0,30.19869214,59.61242536,45.31536896,FALSE,39.86192658,178.2670779,-1.823891935,-0.889814055,-0.953249135,-0.52198034,0
1.078394,30.69783,16.514433,2,0.937134,-0.001953,-0.031128,0.347595,0.1,0.68,30.2,-2.170222,0.037866,30.129739,30.723653,43.554074,30.129895,0,30.74657888,59.97668162,44.56451465,FALSE,39.15195674,180.6300096,-1.842778649,-0.88965462,-0.970190987,-0.530202375,0
1.091005,31.254211,16.505146,2,0.932007,-0.002319,-0.031372,0.361023,0.02,0.76,30.2,-2.313195,0.021811,30.120864,31.58353,44.326719,30.120963,0,31.49417075,60.47071164,43.78796482,FALSE,38.19021073,183.856961,-1.871048835,-0.889278327,-0.993608526,-0.541419437,0
1.099169,31.715499,16.50979,2,0.926575,-0.002686,-0.031555,0.374756,-0.14,0.68,30.2,-2.399305,-0.172224,30.112051,32.023107,44.689471,30.112149,0,31.976496,60.76165918,43.02386519,FALSE,37.51586106,185.8089637,-1.89028526,-0.889892313,-1.008962292,-0.548682011,0
1.108321,32.085769,16.50979,2,0.920837,-0.003052,-0.031677,0.388672,-0.17,0.67,30.2,-2.431244,-0.228074,30.109051,32.469622,45.011982,30.109085,0,32.51560404,61.08181439,42.26700113,FALSE,36.81118045,187.9734394,-1.912389852,-0.891724077,-1.026363333,-0.556834688,0
1.117939,32.825332,16.50979,2,0.914734,-0.00354,-0.031738,0.402832,-0.05,0.81,30.2,-2.470105,-0.066402,30.109683,33.109765,45.563578,30.109676,0,33.09229256,61.42323367,41.51169191,FALSE,36.0670541,190.2928607,-1.93596044,-0.893140212,-1.04487005,-0.5654181,0
1.13076,33.102554,16.514433,2,0.908264,-0.004028,-0.031677,0.417175,0.11,0.78,30.15,-2.355647,0.015629,30.068151,33.692214,45.943655,30.068608,0,33.8528036,61.86346573,40.72950521,FALSE,35.09120023,193.3148199,-1.966895923,-0.893465692,-1.06988931,-0.576871137,0
1.139143,34.307189,16.500502,2,0.901428,-0.004578,-0.031494,0.431763,-0.01,0.69,29.21,-2.317144,-0.128404,29.125842,34.43611,46.741955,29.136231,0,34.36741714,62.14801657,39.95946072,FALSE,34.40857158,195.299749,-1.986481926,-0.893938388,-1.086459893,-0.584363042,0
1.148267,34.491851,16.500502,2,0.894226,-0.005127,-0.03125,0.446533,0.23,0.73,27.26,-2.093269,0.111776,27.190059,34.895987,47.032735,27.211506,0,34.91794474,62.44006363,39.19742324,FALSE,33.70430989,197.3663425,-2.00660223,-0.894014245,-1.104676343,-0.592519682,0
1.168473,35.045364,16.50979,2,0.878601,-0.006348,-0.030518,0.476501,0.37,0.48,21.22,-1.466733,0.191479,21.177054,35.938282,47.572272,21.243552,0,36.14390041,63.1116822,38.30847369,FALSE,31.90064522,202.1057517,-2.042568931,-0.89095046,-1.14558512,-0.61055318,0
1.177937,36.250213,16.495859,2,0.870239,-0.00708,-0.030029,0.491699,0.21,0.48,19.11,-1.434342,0.098814,19.063043,36.574053,48.13027,19.087071,0,36.72158511,63.38001296,37.36297433,FALSE,30.5473873,204.0976702,-2.056296817,-0.889576794,-1.164980952,-0.618978635,0
1.187627,36.249191,16.505146,2,0.861389,-0.007812,-0.029541,0.507019,0.57,0.4,17.5,-1.10252,0.403755,17.474447,36.851541,47.996172,17.492218,0,37.29602596,63.62045584,36.3742683,FALSE,29.24732667,205.9444593,-2.068587914,-0.887141847,-1.184966019,-0.627586837,0
1.201834,37.17427,16.505146,2,0.852112,-0.008667,-0.028992,0.522522,0.59,0.5,12.25,-0.894367,0.562377,12.22884,37.723399,48.437193,12.286841,0,38.16281807,64.00083135,35.19798381,FALSE,26.71887502,208.8339186,-2.082772801,-0.880278928,-1.21445521,-0.64014171,0
1.209418,38.562576,16.500502,2,0.842346,-0.009583,-0.028442,0.538086,0.62,0.52,12.25,-0.924436,0.60396,12.226934,38.580463,49.347941,12.227594,0,38.64054231,64.17234973,33.9853534,FALSE,25.24406886,210.2276452,-2.089669702,-0.875856178,-1.230277112,-0.646800975,0
1.218313,39.3031,16.500502,2,0.832153,-0.01062,-0.027832,0.553772,0.86,0.62,10.41,-0.844495,0.89583,10.391175,39.437951,49.982945,10.411411,0,39.20977927,64.38429539,32.716652,FALSE,23.57114635,211.9321748,-2.097537022,-0.869185862,-1.248899714,-0.654562049,0
1.230786,39.116805,16.50979,2,0.821411,-0.011719,-0.027283,0.56958,0.9,0.43,8.96,-0.608587,0.887627,8.950882,39.875726,49.865319,8.966977,0,39.97910708,64.65013409,31.31729776,FALSE,21.23015053,214.130767,-2.106599168,-0.858063333,-1.275118809,-0.665334039,0
1.238952,39.858413,16.500502,2,0.810242,-0.012939,-0.026733,0.585388,1.22,0.48,5.62,-0.401486,1.250959,5.619367,40.27306,49.896277,5.656256,0,40.4804123,64.77586197,29.89835802,FALSE,19.66997954,215.3100912,-2.110723296,-0.849331486,-1.292338137,-0.672305332,0
1.248095,40.412216,16.50979,2,0.798523,-0.014221,-0.026184,0.601257,1.43,0.37,3.8,-0.184782,1.44319,3.808543,40.809877,50.032124,3.828904,0,41.04609873,64.91924568,28.45817814,FALSE,18.07668914,216.6506179,-2.11340342,-0.837015184,-1.311648732,-0.680014465,0
1.260665,40.875961,16.505146,2,0.786316,-0.015625,-0.025696,0.617126,1.35,0.52,2.07,-0.307883,1.420158,2.065505,41.477297,50.105442,2.084937,0,41.82554241,65.12588869,26.93735957,FALSE,15.97464374,218.5497665,-2.11649982,-0.819019042,-1.338233674,-0.690422641,0
1.268863,40.87442,16.514433,2,0.77356,-0.017212,-0.025391,0.632935,1.85,0.51,0.54,-0.166565,1.911286,0.541375,41.538001,49.591483,0.558385,0,42.30646909,65.1819252,25.43181853,FALSE,14.57930959,219.3349429,-2.118444582,-0.805363453,-1.355592711,-0.697080984,0
1.277987,41.430831,16.505146,2,0.760376,-0.018982,-0.025208,0.648743,1.94,0.91,-2.55,-0.431787,2.068972,-2.574365,41.928391,49.489698,-2.539842,0,42.84941873,65.25204776,23.9249819,FALSE,13.0631267,220.2589911,-2.121174264,-0.787205516,-1.374933852,-0.704346284,0
1.290549,42.44905,16.500502,2,0.746643,-0.020874,-0.025208,0.664429,2.08,0.87,-3.85,-0.369707,2.175976,-3.877414,42.851976,49.814803,-3.862675,0,43.625503,65.39196498,22.34751438,FALSE,10.97647957,221.7967148,-2.126208448,-0.760542997,-1.401611663,-0.714067692,0
1.298737,43.374694,16.500502,2,0.732361,-0.022888,-0.02533,0.680054,2.03,1.16,-5,-0.663208,2.114893,-5.055077,43.563231,50.22379,-5.041937,0,44.1304194,65.43547353,20.7940555,FALSE,9.59600919,222.5388026,-2.130437202,-0.74297618,-1.41903837,-0.7202231,0
1.30798,43.652191,16.505146,2,0.717651,-0.025024,-0.025696,0.695496,2.44,1.78,-6.06,-1.263896,2.493548,-6.166906,44.078638,50.231932,-6.154509,0,44.69613381,65.47959066,19.24293084,FALSE,8.061757596,223.3451669,-2.139343313,-0.721678269,-1.438771161,-0.726992,0
1.320607,44.671142,16.500502,2,0.702393,-0.0271,-0.026123,0.710754,3.05,1.79,-7.7,-1.241224,3.021269,-7.818362,45.056321,50.562542,-7.800026,0,45.49101652,65.57455922,17.6257575,FALSE,5.968437177,224.6586339,-2.155159388,-0.686860472,-1.465884504,-0.73588481,0
1.328809,45.134048,16.505146,2,0.686768,-0.029297,-0.026672,0.725769,2.94,2.32,-8.5,-1.797661,2.794374,-8.67381,45.515891,50.558856,-8.664181,0,45.99539053,65.57534215,16.03819378,FALSE,4.594318242,225.1672863,-2.167621856,-0.66301052,-1.483612229,-0.741420631,0
1.337933,45.874542,16.505146,2,0.670715,-0.031311,-0.027405,0.74054,2.56,2.92,-9.18,-2.384127,2.246107,-9.413983,46.184234,50.73701,-9.40572,0,46.56596201,65.5862945,14.46051147,FALSE,3.087835839,225.7977131,-2.186699172,-0.640015846,-1.503476642,-0.747365037,0
1.350494,46.336471,16.50979,2,0.654236,-0.03302,-0.02832,0.755005,3.24,2.68,-9.72,-2.256741,2.821352,-9.955097,46.90913,50.72186,-9.949043,0,47.35205015,65.61367455,12.82202014,FALSE,1.01106092,226.7334788,-2.215846144,-0.60818967,-1.531126828,-0.755204392,0
1.358683,46.892669,16.50979,2,0.637451,-0.034363,-0.029419,0.769165,2.75,3.41,-10.52,-2.894961,2.084593,-10.822885,47.314568,50.618944,-10.813256,0,47.85333523,65.57230578,11.21766164,FALSE,-0.347264109,227.0086388,-2.236939788,-0.588102278,-1.54935876,-0.760102609,0
1.367808,47.634826,16.500502,2,0.620361,-0.035339,-0.03064,0.782898,2.51,3.49,-10.79,-2.946862,1.691137,-11.106719,47.961222,50.753022,-11.103485,0,48.4213742,65.53673475,9.626189906,FALSE,-1.845872324,227.3823576,-2.263593105,-0.57087551,-1.569892441,-0.765390445,0
1.38038,47.633285,16.50979,2,0.602966,-0.03595,-0.031799,0.796326,2.35,4.05,-10.81,-3.481731,1.243985,-11.185322,48.408034,50.375594,-11.18442,0,49.19187704,65.4909195,8.032091974,FALSE,-3.458762645,227.9027328,-2.304003241,-0.552425333,-1.598604352,-0.772451514,0
1.388578,48.930267,16.50979,2,0.585327,-0.036133,-0.032898,0.809326,2.24,4.25,-11.19,-3.630395,0.921466,-11.587387,49.123937,50.733433,-11.582947,0,49.69934042,65.42405325,6.508679771,FALSE,-4.47277393,228.0454547,-2.333155845,-0.543549149,-1.617612067,-0.776943914,0
1.397822,49.671035,16.50979,2,0.567505,-0.035828,-0.033752,0.821899,1.78,4.11,-11.87,-3.299235,0.387372,-12.244285,49.90887,51.023409,-12.236997,0,50.27990383,65.36121584,5.031917111,FALSE,-5.613289395,228.2835928,-2.365184595,-0.5374997,-1.639327796,-0.781940522,0
1.410385,49.85649,16.50979,2,0.549377,-0.035217,-0.034302,0.834106,1.43,3.81,-12.19,-2.870148,0.038929,-12.52664,50.518473,50.827874,-12.523449,0,51.05924586,65.27885209,3.545443032,FALSE,-7.169662054,228.6146013,-2.403937574,-0.53482189,-1.669285037,-0.78867631,0
1.41857,51.524719,16.500502,2,0.531006,-0.034363,-0.034607,0.845947,1.24,3.83,-12.58,-2.775779,-0.266289,-12.910698,51.518556,51.598012,-12.906431,0,51.58544774,65.20489274,2.11766837,FALSE,-8.174496672,228.7386993,-2.427043531,-0.535752361,-1.689055827,-0.793057635,0
1.427802,51.895187,16.50979,2,0.51239,-0.033264,-0.034668,0.857422,0.87,3.55,-13.16,-2.304159,-0.577371,-13.450024,52.212208,51.751887,-13.444034,0,52.17329124,65.11829183,0.725204887,FALSE,-9.312382124,228.8562884,-2.450492524,-0.539646696,-1.711570534,-0.798021677,0
1.440393,52.450652,16.50979,2,0.493469,-0.031982,-0.034424,0.868469,0.89,3.31,-13.5,-2.075855,-0.543961,-13.761982,53.001191,51.752547,-13.758478,0,52.97209099,65.01511051,-0.606835899,FALSE,-10.20881934,229.0956158,-2.478066903,-0.546706041,-1.74259828,-0.804860811,0
1.448593,53.562194,16.50979,2,0.474243,-0.030579,-0.033936,0.879211,0.5,3.3,-13.59,-1.851089,-0.973257,-13.836708,53.750995,52.128633,-13.835846,0,53.50141961,64.92603428,-1.819853179,FALSE,-10.56395071,229.1426666,-2.494167373,-0.552926635,-1.76298444,-0.809369304,0
1.457728,53.746688,16.519077,2,0.454773,-0.029114,-0.033142,0.889526,0.26,3.13,-13.73,-1.553333,-1.17175,-13.949625,54.224117,51.998015,-13.948371,0,54.08008921,64.82162362,-2.934021314,FALSE,-10.96549516,229.1568762,-2.50971707,-0.562723955,-1.785839682,-0.814465039,0
1.470309,54.396072,16.514433,2,0.434875,-0.027649,-0.032166,0.899475,0.02,2.87,-13.92,-1.170762,-1.291959,-14.105436,54.977027,51.945495,-14.103705,0,54.87700679,64.69502224,-3.980333398,FALSE,-11.52263616,229.2705861,-2.52685299,-0.578221916,-1.817522226,-0.821642159,0
1.478479,55.508315,16.514433,2,0.414673,-0.026184,-0.030884,0.909058,0.25,2.7,-13.92,-1.175686,-1.09797,-14.090095,55.709557,52.293541,-14.090245,0,55.40396999,64.59747265,-4.941672233,FALSE,-11.87154215,229.2720314,-2.53643823,-0.587984776,-1.838205771,-0.826406113,0
1.487633,56.063461,16.514433,2,0.394104,-0.02478,-0.029358,0.918274,-0.13,2.53,-13.91,-0.783121,-1.35582,-14.051858,56.392371,52.426491,-14.052281,0,55.99302705,64.49165915,-5.834722119,FALSE,-12.27232237,229.2919479,-2.54540369,-0.599215773,-1.861465362,-0.83183993,0
1.500223,56.434615,16.514433,2,0.373291,-0.023438,-0.027588,0.927002,-0.18,2.15,-13.92,-0.463991,-1.203891,-14.026993,57.075838,52.280622,-14.027272,0,56.622099,64.35207245,-6.574490797,FALSE,-12.63846532,229.1716502,-2.55325426,-0.615329154,-1.893561413,-0.83948549,0
1.508392,7.55441597,16.505146,2,0.352173,-0.022217,-0.025635,0.935303,-0.39,1.71,-13.95,-8.70E-05,-1.090197,-14.017486,57.776506,52.578126,-14.017594,0,57.38092491,64.24514838,-7.190280229,FALSE,-12.8450339,229.3575536,-2.555149786,-0.624699356,-1.91442669,-0.844550387,0
1.517612,8.201921237,16.519077,2,0.33075,-0.021118,-0.02356,0.943176,-0.17,1.8,-13.98,-0.213816,-1.084334,-14.053029,58.396086,52.621818,-14.052638,0,57.99510735,64.1264561,-7.718581815,FALSE,-13.08898329,229.3368729,-2.556135879,-0.634723944,-1.937989717,-0.850356328,0
1.530166,8.990525064,16.519077,2,0.309082,-0.020142,-0.021301,0.950562,-0.4,1.27,-14,0.298482,-0.868838,-14.033129,59.154793,52.570576,-14.033344,0,58.65858,63.97676342,-8.18865015,FALSE,-13.42726144,229.2013407,-2.555604431,-0.646984005,-1.970076111,-0.858401609,0
1.538354,9.72657171,16.519077,2,0.28717,-0.019409,-0.018982,0.95752,-0.44,1.29,-14,0.331664,-0.965876,-14.029079,59.565841,52.427227,-14.029126,0,59.14561058,63.86003171,-8.603586648,FALSE,-13.63240932,229.066596,-2.553024613,-0.654495324,-1.990990838,-0.863729865,0
1.547597,10.48127011,16.50979,2,0.265015,-0.018799,-0.016541,0.963928,-0.83,0.76,-13.97,0.953804,-0.771152,-13.961486,60.11565,52.382568,-13.962231,0,59.70143347,63.7323703,-8.977721906,FALSE,-13.87533019,228.9437261,-2.547083823,-0.662522999,-2.014560989,-0.869816465,0
1.560164,11.65784803,16.50979,2,0.242615,-0.018433,-0.014099,0.969849,-0.39,0.84,-13.98,0.54444,-0.667238,-13.984152,61.05808,52.567057,-13.98391,0,60.56488884,63.57063115,-9.325373933,FALSE,-14.21232411,228.9492698,-2.537669606,-0.671561122,-2.046511037,-0.878199183,0
1.568331,12.218504,16.50979,2,0.219971,-0.018311,-0.011536,0.975281,-0.66,0.13,-13.95,1.109032,-0.199341,-13.920683,61.440168,52.382857,-13.921379,0,61.0192955,63.44721936,-9.643064843,FALSE,-14.41439402,228.7505307,-2.530917654,-0.675099798,-2.067208613,-0.883698273,0
1.577499,13.07535721,16.514433,2,0.197144,-0.018433,-0.009033,0.980164,-0.42,0.61,-13.96,0.705684,-0.579203,-13.94979,62.028136,52.393888,-13.949477,0,61.61652864,63.31237036,-9.938247263,FALSE,-14.65394662,228.6355387,-2.522598995,-0.678668643,-2.090373934,-0.889903947,0
1.590118,14.26685223,16.514433,2,0.174194,-0.018738,-0.006531,0.984497,-0.34,0.35,-13.94,0.745176,-0.357155,-13.924037,62.993411,52.602193,-13.924317,0,62.49841988,63.13924531,-10.2201054,FALSE,-14.9911181,228.6052656,-2.513444794,-0.684576594,-2.122148852,-0.898505343,0
1.598306,15.67263368,16.50979,2,0.151001,-0.019348,-0.004089,0.988342,-0.15,-0.31,-13.92,0.785095,0.282248,-13.899244,63.869475,53.161839,-13.89952,0,63.46565206,63.00916966,-10.4835278,FALSE,-15.19165967,228.8887963,-2.507179865,-0.684883263,-2.142703289,-0.904111912,0
1.607468,15.79661903,16.514433,2,0.127625,-0.020081,-0.001709,0.991638,-0.16,-0.38,-13.93,0.811672,0.302956,-13.909147,64.239056,52.88407,-13.909041,0,63.81544788,62.86662077,-10.73316117,FALSE,-15.42945576,228.4909482,-2.499865075,-0.682202444,-2.165640562,-0.910374531,0
1.620059,16.44578704,16.514433,2,0.104065,-0.021118,0.00061,0.994324,-0.01,-0.7,-13.89,0.736224,0.604796,-13.874952,64.786924,52.562114,-13.875328,0,64.26216308,62.68328087,-10.97568175,FALSE,-15.76463602,227.9785672,-2.490120296,-0.676487691,-2.197055015,-0.918928165,0
1.628226,17.9525513,16.505146,2,0.080322,-0.022278,0.002808,0.996521,0.4,-0.33,-13.92,0.270199,0.262018,-13.92457,65.535496,52.931245,-13.924027,0,65.11421542,62.54667791,-11.20578761,FALSE,-15.96307147,228.117837,-2.486010568,-0.672948056,-2.217375045,-0.924438586,0
1.637448,18.08728368,16.50979,2,0.056519,-0.023621,0.004883,0.998108,0.33,-0.79,-13.86,0.407666,0.649962,-13.865206,65.85436,52.586694,-13.865855,0,65.42024957,62.39594307,-11.42688872,FALSE,-16.20157309,227.6391542,-2.482884932,-0.668742916,-2.240286622,-0.930625123,0
1.650012,18.89673814,16.50979,2,0.032532,-0.025085,0.006897,0.999146,0.52,-0.78,-13.88,0.222252,0.59799,-13.896988,66.482765,52.372652,-13.896645,0,65.95967767,62.22850139,-11.53195935,FALSE,-16.24560771,227.3091104,-2.478927787,-0.660903282,-2.27145673,-0.93897796,0
1.6582,20.18633635,16.50979,2,0.008484,-0.026733,0.008728,0.999573,0.76,-1.04,-13.88,-0.000946,0.803762,-13.916451,67.161746,52.637303,-13.916232,0,66.73793294,62.11157142,-11.62961893,FALSE,-16.21070748,227.4815706,-2.47802176,-0.655164509,-2.291750481,-0.944365942,0
1.667336,20.65596307,16.514433,2,-0.015564,-0.028442,0.010437,0.99939,1.03,-0.75,-13.8,-0.261583,0.441061,-13.849197,67.659724,52.533508,-13.849936,0,67.23668302,61.9841747,-11.71729477,FALSE,-16.18609187,227.321596,-2.479220993,-0.649478158,-2.314395166,-0.95032555,0
1.679909,21.18662403,16.50979,3,-0.039734,-0.030212,0.012024,0.998657,1.05,-1.03,-13.78,-0.280959,0.64441,-13.840426,68.209502,52.221421,-13.84053,0,67.68593629,61.8161175,-11.79830709,FALSE,-16.15959017,226.9039523,-2.482631683,-0.642654344,-2.345587853,-0.958448541,0
1.688064,22.19573289,16.514433,3,-0.063965,-0.032104,0.01355,0.997314,1.55,-1.16,-13.85,-0.770018,0.633402,-13.949049,68.690617,52.191798,-13.947853,0,68.25951794,61.69938773,-11.87769234,FALSE,-16.12487189,226.8767865,-2.486917042,-0.637444066,-2.365851188,-0.963668142,0
1.697232,23.22270069,16.50979,3,-0.088196,-0.033997,0.014832,0.995422,1.78,-1.13,-13.76,-0.978234,0.473853,-13.878099,69.429361,52.3997,-13.878867,0,69.01611959,61.57154843,-11.94921422,FALSE,-16.10062067,226.9767686,-2.494931029,-0.632368409,-2.38868798,-0.969488962,0
1.70987,23.94009397,16.505146,3,-0.112427,-0.035889,0.015991,0.992859,2.04,-1.29,-13.77,-1.23866,0.472706,-13.916904,70.192765,52.352844,-13.916484,0.03125,69.67961071,61.40142114,-12.01744883,FALSE,-16.07402212,226.768549,-2.508939582,-0.626387103,-2.420307438,-0.977443038,0.03125
